origin,destination,departure,arrival,vehicle_class,price,fare,duration
MADRID,SEVILLA,2020-08-29 09:00:00,2020-08-29 11:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-08-29 09:30:00,2020-08-29 12:34:00,Turista,108.9,Flexible,184
MADRID,SEVILLA,2020-08-29 10:18:00,2020-08-29 18:57:00,Turista,50.7,Adulto ida,519
MADRID,BARCELONA,2020-08-29 12:30:00,2020-08-29 15:30:00,Turista,64.25,YOVOY,180
MADRID,BARCELONA,2020-08-29 12:30:00,2020-08-29 15:30:00,Turista,55.55,YOVOY,180
MADRID,BARCELONA,2020-08-29 15:30:00,2020-08-29 18:40:00,Turista,108.9,Flexible,190
MADRID,SEVILLA,2020-08-29 16:00:00,2020-08-29 18:30:00,Turista,77.1,Flexible,150
MADRID,SEVILLA,2020-08-29 19:00:00,2020-08-29 21:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-08-29 20:30:00,2020-08-29 23:40:00,Turista,55.55,YOVOY,190
MADRID,BARCELONA,2020-08-30 07:30:00,2020-08-30 10:40:00,Turista,55.55,YOVOY,190
MADRID,SEVILLA,2020-08-30 09:00:00,2020-08-30 11:38:00,Turista,77.1,Flexible,158
MADRID,SEVILLA,2020-08-30 09:00:00,2020-08-30 11:38:00,Turista,39.3,YOVOY,158
MADRID,BARCELONA,2020-08-30 09:30:00,2020-08-30 12:34:00,Turista,108.9,Flexible,184
MADRID,SEVILLA,2020-08-30 10:18:00,2020-08-30 18:57:00,Turista,50.7,Adulto ida,519
MADRID,SEVILLA,2020-08-30 11:05:00,2020-08-30 13:41:00,Turista,67.9,Flexible,156
MADRID,SEVILLA,2020-08-30 12:00:00,2020-08-30 14:32:00,Turista,57.85,YOVOY,152
MADRID,BARCELONA,2020-08-30 12:30:00,2020-08-30 15:30:00,Turista,108.9,Flexible,180
MADRID,BARCELONA,2020-08-30 14:30:00,2020-08-30 17:25:00,Turista,108.9,Flexible,175
MADRID,SEVILLA,2020-08-30 16:00:00,2020-08-30 18:30:00,Turista,77.1,Flexible,150
MADRID,BARCELONA,2020-08-30 16:30:00,2020-08-30 19:15:00,Turista,108.9,Flexible,165
MADRID,BARCELONA,2020-08-30 17:30:00,2020-08-30 20:40:00,Turista,108.9,Flexible,190
MADRID,SEVILLA,2020-08-30 19:00:00,2020-08-30 21:38:00,Turista,45.5,YOVOY,158
MADRID,BARCELONA,2020-08-31 06:20:00,2020-08-31 09:34:00,Turista,72.95,YOVOY,194
MADRID,BARCELONA,2020-08-31 06:20:00,2020-08-31 09:34:00,Turista,108.9,Flexible,194
MADRID,SEVILLA,2020-08-31 07:00:00,2020-08-31 09:32:00,Turista,77.1,Flexible,152
MADRID,BARCELONA,2020-08-31 07:15:00,2020-08-31 16:37:00,Turista,43.25,Adulto ida,562
MADRID,SEVILLA,2020-08-31 09:00:00,2020-08-31 11:38:00,Turista,45.5,YOVOY,158
MADRID,BARCELONA,2020-08-31 09:30:00,2020-08-31 12:34:00,Turista,108.9,Flexible,184
MADRID,BARCELONA,2020-08-31 09:40:00,2020-08-31 16:40:00,Turista con enlace,59.8,Promo +,420
MADRID,SEVILLA,2020-08-31 10:18:00,2020-08-31 18:57:00,Turista,50.7,Adulto ida,519
MADRID,SEVILLA,2020-08-31 12:00:00,2020-08-31 14:32:00,Turista,77.1,Flexible,152
MADRID,BARCELONA,2020-08-31 12:30:00,2020-08-31 15:30:00,Turista,108.9,Flexible,180
MADRID,SEVILLA,2020-08-31 16:00:00,2020-08-31 18:30:00,Turista,77.1,Flexible,150
MADRID,BARCELONA,2020-08-31 16:30:00,2020-08-31 19:15:00,Turista,108.9,Flexible,165
MADRID,BARCELONA,2020-08-31 17:30:00,2020-08-31 20:40:00,Turista,108.9,Flexible,190
MADRID,SEVILLA,2020-08-31 19:00:00,2020-08-31 21:38:00,Turista,45.5,YOVOY,158
MADRID,SEVILLA,2020-09-01 07:00:00,2020-09-01 09:32:00,Turista,77.1,Flexible,152
MADRID,BARCELONA,2020-09-01 07:15:00,2020-09-01 16:37:00,Turista,43.25,Adulto ida,562
MADRID,BARCELONA,2020-09-01 07:40:00,2020-09-01 13:55:00,Turista con enlace,62.85,Promo +,375
MADRID,SEVILLA,2020-09-01 09:00:00,2020-09-01 11:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-09-01 09:30:00,2020-09-01 12:34:00,Turista,108.9,Flexible,184
MADRID,BARCELONA,2020-09-01 09:40:00,2020-09-01 16:40:00,Turista con enlace,92.0,Flexible,420
MADRID,SEVILLA,2020-09-01 10:18:00,2020-09-01 18:57:00,Turista,50.7,Adulto ida,519
MADRID,SEVILLA,2020-09-01 11:05:00,2020-09-01 13:41:00,Turista,67.9,Flexible,156
MADRID,SEVILLA,2020-09-01 12:00:00,2020-09-01 14:32:00,Turista,77.1,Flexible,152
MADRID,BARCELONA,2020-09-01 12:30:00,2020-09-01 15:30:00,Turista,108.9,Flexible,180
MADRID,SEVILLA,2020-09-01 16:00:00,2020-09-01 18:30:00,Turista,77.1,Flexible,150
MADRID,BARCELONA,2020-09-01 16:30:00,2020-09-01 19:15:00,Turista,108.9,Flexible,165
MADRID,BARCELONA,2020-09-01 17:30:00,2020-09-01 20:40:00,Turista,108.9,Flexible,190
MADRID,BARCELONA,2020-09-01 18:30:00,2020-09-01 21:20:00,Turista,108.9,Flexible,170
MADRID,SEVILLA,2020-09-01 19:00:00,2020-09-01 21:38:00,Turista,77.1,Flexible,158
MADRID,SEVILLA,2020-09-01 19:00:00,2020-09-01 21:38:00,Turista,45.5,YOVOY,158
MADRID,SEVILLA,2020-09-02 07:00:00,2020-09-02 09:32:00,Turista,77.1,Flexible,152
MADRID,BARCELONA,2020-09-02 07:40:00,2020-09-02 13:55:00,Turista con enlace,96.7,Flexible,375
MADRID,SEVILLA,2020-09-02 09:00:00,2020-09-02 11:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-09-02 09:30:00,2020-09-02 12:34:00,Turista,108.9,Flexible,184
MADRID,SEVILLA,2020-09-02 10:18:00,2020-09-02 18:57:00,Turista,50.7,Adulto ida,519
MADRID,SEVILLA,2020-09-02 12:00:00,2020-09-02 14:32:00,Turista,45.5,YOVOY,152
MADRID,SEVILLA,2020-09-02 12:00:00,2020-09-02 14:32:00,Turista,77.1,Flexible,152
MADRID,BARCELONA,2020-09-02 12:30:00,2020-09-02 15:30:00,Turista Plus,66.65,YOVOY,180
MADRID,BARCELONA,2020-09-02 12:30:00,2020-09-02 15:30:00,Turista,72.95,YOVOY,180
MADRID,SEVILLA,2020-09-02 16:00:00,2020-09-02 18:30:00,Turista,77.1,Flexible,150
MADRID,BARCELONA,2020-09-02 16:30:00,2020-09-02 19:15:00,Turista,108.9,Flexible,165
MADRID,BARCELONA,2020-09-02 17:30:00,2020-09-02 20:40:00,Turista,108.9,Flexible,190
MADRID,BARCELONA,2020-09-02 18:30:00,2020-09-02 21:20:00,Turista,108.9,Flexible,170
MADRID,SEVILLA,2020-09-02 19:00:00,2020-09-02 21:38:00,Turista,77.1,Flexible,158
MADRID,SEVILLA,2020-09-03 07:00:00,2020-09-03 09:32:00,Turista,77.1,Flexible,152
MADRID,BARCELONA,2020-09-03 07:40:00,2020-09-03 13:55:00,Turista con enlace,96.7,Flexible,375
MADRID,SEVILLA,2020-09-03 09:00:00,2020-09-03 11:38:00,Turista,77.1,Flexible,158
MADRID,SEVILLA,2020-09-03 09:00:00,2020-09-03 11:38:00,Turista,57.85,YOVOY,158
MADRID,BARCELONA,2020-09-03 09:30:00,2020-09-03 12:34:00,Turista,108.9,Flexible,184
MADRID,BARCELONA,2020-09-03 09:40:00,2020-09-03 16:40:00,Turista con enlace,92.0,Flexible,420
MADRID,SEVILLA,2020-09-03 10:18:00,2020-09-03 18:57:00,Turista,50.7,Adulto ida,519
MADRID,SEVILLA,2020-09-03 11:05:00,2020-09-03 13:41:00,Turista,67.9,Flexible,156
MADRID,SEVILLA,2020-09-03 12:00:00,2020-09-03 14:32:00,Turista,51.65,YOVOY,152
MADRID,BARCELONA,2020-09-03 12:30:00,2020-09-03 15:30:00,Turista,108.9,Flexible,180
MADRID,BARCELONA,2020-09-03 16:30:00,2020-09-03 19:15:00,Turista,108.9,Flexible,165
MADRID,BARCELONA,2020-09-03 17:30:00,2020-09-03 20:40:00,Turista,108.9,Flexible,190
MADRID,BARCELONA,2020-09-03 18:30:00,2020-09-03 21:20:00,Turista,108.9,Flexible,170
MADRID,SEVILLA,2020-09-03 19:00:00,2020-09-03 21:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-09-03 20:30:00,2020-09-03 23:40:00,Turista,108.9,Flexible,190
MADRID,BARCELONA,2020-09-04 07:15:00,2020-09-04 16:37:00,Turista,43.25,Adulto ida,562
MADRID,BARCELONA,2020-09-04 07:40:00,2020-09-04 13:55:00,Turista con enlace,96.7,Flexible,375
MADRID,SEVILLA,2020-09-04 10:18:00,2020-09-04 18:57:00,Turista,50.7,Adulto ida,519
MADRID,SEVILLA,2020-09-04 11:05:00,2020-09-04 13:41:00,Turista,67.9,Flexible,156
MADRID,SEVILLA,2020-09-04 12:00:00,2020-09-04 14:32:00,Turista,57.85,YOVOY,152
MADRID,BARCELONA,2020-09-04 12:30:00,2020-09-04 15:30:00,Turista,108.9,Flexible,180
MADRID,SEVILLA,2020-09-04 16:00:00,2020-09-04 18:30:00,Turista,77.1,Flexible,150
MADRID,BARCELONA,2020-09-04 16:30:00,2020-09-04 19:15:00,Turista,108.9,Flexible,165
MADRID,BARCELONA,2020-09-04 17:30:00,2020-09-04 20:40:00,Turista,108.9,Flexible,190
MADRID,BARCELONA,2020-09-04 18:30:00,2020-09-04 21:20:00,Turista,108.9,Flexible,170
MADRID,SEVILLA,2020-09-04 19:00:00,2020-09-04 21:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-09-04 20:30:00,2020-09-04 23:40:00,Turista,108.9,Flexible,190
MADRID,SEVILLA,2020-09-05 07:00:00,2020-09-05 09:32:00,Turista,77.1,Flexible,152
MADRID,BARCELONA,2020-09-05 07:30:00,2020-09-05 10:40:00,Turista,108.9,Flexible,190
MADRID,BARCELONA,2020-09-05 09:30:00,2020-09-05 12:34:00,Turista,108.9,Flexible,184
MADRID,SEVILLA,2020-09-05 11:05:00,2020-09-05 13:41:00,Turista,67.9,Flexible,156
MADRID,PONFERRADA,2020-09-05 12:26:00,2020-09-05 18:52:00,Turista con enlace,46.1,Flexible,386
MADRID,BARCELONA,2020-09-05 12:30:00,2020-09-05 15:30:00,Turista,108.9,Flexible,180
MADRID,BARCELONA,2020-09-05 15:30:00,2020-09-05 18:40:00,Turista Plus,130.7,Flexible,190
MADRID,SEVILLA,2020-09-05 16:00:00,2020-09-05 18:30:00,Turista,51.65,YOVOY,150
MADRID,SEVILLA,2020-09-05 16:00:00,2020-09-05 18:30:00,Turista,77.1,Flexible,150
MADRID,BARCELONA,2020-09-05 17:30:00,2020-09-05 20:40:00,Turista,108.9,Flexible,190
MADRID,SEVILLA,2020-09-05 19:00:00,2020-09-05 21:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-09-05 20:30:00,2020-09-05 23:40:00,Turista,55.55,YOVOY,190
MADRID,BARCELONA,2020-09-05 20:30:00,2020-09-05 23:40:00,Turista,108.9,Flexible,190
MADRID,BARCELONA,2020-09-06 07:30:00,2020-09-06 10:40:00,Turista,108.9,Flexible,190
MADRID,BARCELONA,2020-09-06 07:30:00,2020-09-06 10:40:00,Turista,55.55,YOVOY,190
MADRID,SEVILLA,2020-09-06 09:00:00,2020-09-06 11:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-09-06 09:30:00,2020-09-06 12:34:00,Turista,108.9,Flexible,184
MADRID,SEVILLA,2020-09-06 10:18:00,2020-09-06 18:57:00,Turista,50.7,Adulto ida,519
MADRID,SEVILLA,2020-09-06 11:05:00,2020-09-06 13:41:00,Turista,67.9,Flexible,156
MADRID,SEVILLA,2020-09-06 12:00:00,2020-09-06 14:32:00,Turista,77.1,Flexible,152
MADRID,BARCELONA,2020-09-06 12:30:00,2020-09-06 15:30:00,Turista,55.55,YOVOY,180
MADRID,SEVILLA,2020-09-06 16:00:00,2020-09-06 18:30:00,Turista,45.5,YOVOY,150
MADRID,BARCELONA,2020-09-06 16:30:00,2020-09-06 19:15:00,Turista,108.9,Flexible,165
MADRID,BARCELONA,2020-09-06 17:30:00,2020-09-06 20:40:00,Turista,108.9,Flexible,190
MADRID,BARCELONA,2020-09-06 18:30:00,2020-09-06 21:20:00,Turista,108.9,Flexible,170
MADRID,BARCELONA,2020-09-06 20:30:00,2020-09-06 23:40:00,Turista,108.9,Flexible,190
MADRID,SEVILLA,2020-09-07 07:00:00,2020-09-07 09:32:00,Turista,77.1,Flexible,152
MADRID,SEVILLA,2020-09-07 09:00:00,2020-09-07 11:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-09-07 09:40:00,2020-09-07 16:40:00,Turista con enlace,69.0,Promo +,420
MADRID,SEVILLA,2020-09-07 11:05:00,2020-09-07 13:41:00,Turista,67.9,Flexible,156
MADRID,SEVILLA,2020-09-07 12:00:00,2020-09-07 14:32:00,Turista,45.5,YOVOY,152
MADRID,BARCELONA,2020-09-07 12:30:00,2020-09-07 15:30:00,Turista,108.9,Flexible,180
MADRID,SEVILLA,2020-09-07 16:00:00,2020-09-07 18:30:00,Turista,77.1,Flexible,150
MADRID,SEVILLA,2020-09-07 16:00:00,2020-09-07 18:30:00,Turista,51.65,YOVOY,150
MADRID,BARCELONA,2020-09-07 16:30:00,2020-09-07 19:15:00,Turista,108.9,Flexible,165
MADRID,BARCELONA,2020-09-07 17:30:00,2020-09-07 20:40:00,Turista,108.9,Flexible,190
MADRID,BARCELONA,2020-09-07 18:30:00,2020-09-07 21:20:00,Turista,108.9,Flexible,170
MADRID,BARCELONA,2020-09-07 18:30:00,2020-09-07 21:20:00,Turista,55.55,YOVOY,170
MADRID,BARCELONA,2020-09-07 20:30:00,2020-09-07 23:40:00,Turista,55.55,YOVOY,190
MADRID,BARCELONA,2020-09-07 20:30:00,2020-09-07 23:40:00,Turista,108.9,Flexible,190
MADRID,SEVILLA,2020-09-08 09:00:00,2020-09-08 11:38:00,Turista,77.1,Flexible,158
MADRID,SEVILLA,2020-09-08 09:00:00,2020-09-08 11:38:00,Turista,45.5,YOVOY,158
MADRID,BARCELONA,2020-09-08 09:30:00,2020-09-08 12:34:00,Turista,108.9,Flexible,184
MADRID,BARCELONA,2020-09-08 09:40:00,2020-09-08 16:40:00,Turista con enlace,92.0,Flexible,420
MADRID,SEVILLA,2020-09-08 11:05:00,2020-09-08 13:41:00,Turista,67.9,Flexible,156
MADRID,SEVILLA,2020-09-08 12:00:00,2020-09-08 14:32:00,Turista,77.1,Flexible,152
MADRID,BARCELONA,2020-09-08 12:30:00,2020-09-08 15:30:00,Turista,108.9,Flexible,180
MADRID,SEVILLA,2020-09-08 16:00:00,2020-09-08 18:30:00,Turista,45.5,YOVOY,150
MADRID,BARCELONA,2020-09-08 17:30:00,2020-09-08 20:40:00,Turista,108.9,Flexible,190
MADRID,BARCELONA,2020-09-08 18:30:00,2020-09-08 21:20:00,Turista,108.9,Flexible,170
MADRID,BARCELONA,2020-09-08 18:30:00,2020-09-08 21:20:00,Turista Plus,66.65,YOVOY,170
MADRID,SEVILLA,2020-09-08 19:00:00,2020-09-08 21:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-09-09 07:40:00,2020-09-09 13:55:00,Turista con enlace,96.7,Flexible,375
MADRID,BARCELONA,2020-09-09 09:30:00,2020-09-09 12:34:00,Turista,108.9,Flexible,184
MADRID,SEVILLA,2020-09-09 11:05:00,2020-09-09 13:41:00,Turista,67.9,Flexible,156
MADRID,SEVILLA,2020-09-09 12:00:00,2020-09-09 14:32:00,Turista,77.1,Flexible,152
MADRID,BARCELONA,2020-09-09 12:30:00,2020-09-09 15:30:00,Turista Plus,66.65,YOVOY,180
MADRID,BARCELONA,2020-09-09 12:30:00,2020-09-09 15:30:00,Turista,72.95,YOVOY,180
MADRID,SEVILLA,2020-09-09 16:00:00,2020-09-09 18:30:00,Turista,51.65,YOVOY,150
MADRID,SEVILLA,2020-09-09 16:00:00,2020-09-09 18:30:00,Turista,77.1,Flexible,150
MADRID,BARCELONA,2020-09-09 16:30:00,2020-09-09 19:15:00,Turista,108.9,Flexible,165
MADRID,BARCELONA,2020-09-09 17:30:00,2020-09-09 20:40:00,Turista,108.9,Flexible,190
MADRID,BARCELONA,2020-09-09 18:30:00,2020-09-09 21:20:00,Turista,108.9,Flexible,170
MADRID,SEVILLA,2020-09-09 19:00:00,2020-09-09 21:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-09-09 20:30:00,2020-09-09 23:40:00,Turista,108.9,Flexible,190
MADRID,BARCELONA,2020-09-09 20:30:00,2020-09-09 23:40:00,Turista,55.55,YOVOY,190
MADRID,SEVILLA,2020-09-10 07:00:00,2020-09-10 09:32:00,Turista,77.1,Flexible,152
MADRID,BARCELONA,2020-09-10 07:40:00,2020-09-10 13:55:00,Turista con enlace,62.85,Promo +,375
MADRID,SEVILLA,2020-09-10 09:00:00,2020-09-10 11:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-09-10 09:30:00,2020-09-10 12:34:00,Turista,108.9,Flexible,184
MADRID,SEVILLA,2020-09-10 12:00:00,2020-09-10 14:32:00,Turista,51.65,YOVOY,152
MADRID,BARCELONA,2020-09-10 12:30:00,2020-09-10 15:30:00,Turista,108.9,Flexible,180
MADRID,SEVILLA,2020-09-10 16:00:00,2020-09-10 18:30:00,Turista,77.1,Flexible,150
MADRID,BARCELONA,2020-09-10 17:30:00,2020-09-10 20:40:00,Turista,108.9,Flexible,190
MADRID,BARCELONA,2020-09-10 18:30:00,2020-09-10 21:20:00,Turista,108.9,Flexible,170
MADRID,SEVILLA,2020-09-10 19:00:00,2020-09-10 21:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-09-10 20:30:00,2020-09-10 23:40:00,Turista,108.9,Flexible,190
MADRID,SEVILLA,2020-09-11 07:00:00,2020-09-11 09:32:00,Turista,45.5,YOVOY,152
MADRID,BARCELONA,2020-09-11 07:40:00,2020-09-11 13:55:00,Turista con enlace,96.7,Flexible,375
MADRID,SEVILLA,2020-09-11 09:00:00,2020-09-11 11:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-09-11 09:40:00,2020-09-11 16:40:00,Turista con enlace,69.0,Promo +,420
MADRID,SEVILLA,2020-09-11 11:05:00,2020-09-11 13:41:00,Turista,67.9,Flexible,156
MADRID,BARCELONA,2020-09-11 16:30:00,2020-09-11 19:15:00,Turista,108.9,Flexible,165
MADRID,BARCELONA,2020-09-11 18:30:00,2020-09-11 21:20:00,Turista,108.9,Flexible,170
MADRID,SEVILLA,2020-09-11 19:00:00,2020-09-11 21:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-09-11 20:30:00,2020-09-11 23:40:00,Turista,108.9,Flexible,190
MADRID,SEVILLA,2020-09-12 07:00:00,2020-09-12 09:32:00,Turista,77.1,Flexible,152
MADRID,BARCELONA,2020-09-12 07:30:00,2020-09-12 10:40:00,Turista,108.9,Flexible,190
MADRID,BARCELONA,2020-09-12 09:30:00,2020-09-12 12:34:00,Turista,108.9,Flexible,184
MADRID,SEVILLA,2020-09-12 11:05:00,2020-09-12 13:41:00,Turista,67.9,Flexible,156
MADRID,BARCELONA,2020-09-12 12:30:00,2020-09-12 15:30:00,Turista,108.9,Flexible,180
MADRID,BARCELONA,2020-09-12 17:30:00,2020-09-12 20:40:00,Turista,108.9,Flexible,190
MADRID,SEVILLA,2020-09-12 19:00:00,2020-09-12 21:38:00,Turista,45.5,YOVOY,158
MADRID,SEVILLA,2020-09-12 19:00:00,2020-09-12 21:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-09-12 20:30:00,2020-09-12 23:40:00,Turista,55.55,YOVOY,190
MADRID,BARCELONA,2020-09-12 20:30:00,2020-09-12 23:40:00,Turista,108.9,Flexible,190
MADRID,BARCELONA,2020-09-13 07:30:00,2020-09-13 10:40:00,Turista,108.9,Flexible,190
MADRID,SEVILLA,2020-09-13 09:00:00,2020-09-13 11:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-09-13 09:30:00,2020-09-13 12:34:00,Turista,108.9,Flexible,184
MADRID,SEVILLA,2020-09-13 11:05:00,2020-09-13 13:41:00,Turista,67.9,Flexible,156
MADRID,SEVILLA,2020-09-13 12:00:00,2020-09-13 14:32:00,Turista,77.1,Flexible,152
MADRID,SEVILLA,2020-09-13 12:00:00,2020-09-13 14:32:00,Turista,57.85,YOVOY,152
MADRID,BARCELONA,2020-09-13 12:30:00,2020-09-13 15:30:00,Turista,64.25,YOVOY,180
MADRID,BARCELONA,2020-09-13 17:30:00,2020-09-13 20:40:00,Turista,108.9,Flexible,190
MADRID,BARCELONA,2020-09-13 18:30:00,2020-09-13 21:20:00,Turista,108.9,Flexible,170
MADRID,SEVILLA,2020-09-13 19:00:00,2020-09-13 21:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-09-13 20:30:00,2020-09-13 23:40:00,Turista,108.9,Flexible,190
MADRID,SEVILLA,2020-09-14 07:00:00,2020-09-14 09:32:00,Turista,77.1,Flexible,152
MADRID,SEVILLA,2020-09-14 09:00:00,2020-09-14 11:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-09-14 09:30:00,2020-09-14 12:34:00,Turista,108.9,Flexible,184
MADRID,SEVILLA,2020-09-14 11:05:00,2020-09-14 13:41:00,Turista,67.9,Flexible,156
MADRID,SEVILLA,2020-09-14 12:00:00,2020-09-14 14:32:00,Turista,51.65,YOVOY,152
MADRID,BARCELONA,2020-09-14 12:30:00,2020-09-14 15:30:00,Turista,108.9,Flexible,180
MADRID,BARCELONA,2020-09-14 16:30:00,2020-09-14 19:15:00,Turista,108.9,Flexible,165
MADRID,BARCELONA,2020-09-14 17:30:00,2020-09-14 20:40:00,Turista,108.9,Flexible,190
MADRID,BARCELONA,2020-09-14 18:30:00,2020-09-14 21:20:00,Turista,108.9,Flexible,170
MADRID,SEVILLA,2020-09-14 19:00:00,2020-09-14 21:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-09-14 20:30:00,2020-09-14 23:40:00,Turista,108.9,Flexible,190
MADRID,BARCELONA,2020-09-15 09:40:00,2020-09-15 16:40:00,Turista con enlace,59.8,Promo +,420
MADRID,BARCELONA,2020-09-15 09:40:00,2020-09-15 16:40:00,Turista con enlace,92.0,Flexible,420
MADRID,SEVILLA,2020-09-15 11:05:00,2020-09-15 13:41:00,Turista,67.9,Flexible,156
MADRID,SEVILLA,2020-09-15 12:00:00,2020-09-15 14:32:00,Turista,77.1,Flexible,152
MADRID,SEVILLA,2020-09-15 12:00:00,2020-09-15 14:32:00,Turista,51.65,YOVOY,152
MADRID,BARCELONA,2020-09-15 12:30:00,2020-09-15 15:30:00,Turista,108.9,Flexible,180
MADRID,SEVILLA,2020-09-15 16:00:00,2020-09-15 18:30:00,Turista,77.1,Flexible,150
MADRID,BARCELONA,2020-09-15 18:30:00,2020-09-15 21:20:00,Turista Plus,66.65,YOVOY,170
MADRID,SEVILLA,2020-09-15 19:00:00,2020-09-15 21:38:00,Turista,51.65,YOVOY,158
MADRID,SEVILLA,2020-09-16 09:00:00,2020-09-16 11:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-09-16 09:30:00,2020-09-16 12:34:00,Turista,108.9,Flexible,184
MADRID,SEVILLA,2020-09-16 11:05:00,2020-09-16 13:41:00,Turista,67.9,Flexible,156
MADRID,SEVILLA,2020-09-16 12:00:00,2020-09-16 14:32:00,Turista,77.1,Flexible,152
MADRID,BARCELONA,2020-09-16 12:30:00,2020-09-16 15:30:00,Turista,108.9,Flexible,180
MADRID,SEVILLA,2020-09-16 16:00:00,2020-09-16 18:30:00,Turista,77.1,Flexible,150
MADRID,BARCELONA,2020-09-16 16:30:00,2020-09-16 19:15:00,Turista,108.9,Flexible,165
MADRID,BARCELONA,2020-09-16 17:30:00,2020-09-16 20:40:00,Turista,108.9,Flexible,190
MADRID,BARCELONA,2020-09-16 18:30:00,2020-09-16 21:20:00,Turista,108.9,Flexible,170
MADRID,SEVILLA,2020-09-16 19:00:00,2020-09-16 21:38:00,Turista,51.65,YOVOY,158
MADRID,BARCELONA,2020-09-16 20:30:00,2020-09-16 23:40:00,Turista Plus,66.65,YOVOY,190
MADRID,BARCELONA,2020-09-16 20:30:00,2020-09-16 23:40:00,Turista,108.9,Flexible,190
MADRID,SEVILLA,2020-09-17 07:00:00,2020-09-17 09:32:00,Turista,77.1,Flexible,152
MADRID,BARCELONA,2020-09-17 07:40:00,2020-09-17 13:55:00,Turista con enlace,96.7,Flexible,375
MADRID,SEVILLA,2020-09-17 09:00:00,2020-09-17 11:38:00,Turista,77.1,Flexible,158
MADRID,SEVILLA,2020-09-17 09:00:00,2020-09-17 11:38:00,Turista,51.65,YOVOY,158
MADRID,BARCELONA,2020-09-17 09:30:00,2020-09-17 12:34:00,Turista,108.9,Flexible,184
MADRID,BARCELONA,2020-09-17 09:40:00,2020-09-17 16:40:00,Turista con enlace,92.0,Flexible,420
MADRID,SEVILLA,2020-09-17 12:00:00,2020-09-17 14:32:00,Turista,77.1,Flexible,152
MADRID,BARCELONA,2020-09-17 12:30:00,2020-09-17 15:30:00,Turista,108.9,Flexible,180
MADRID,SEVILLA,2020-09-17 16:00:00,2020-09-17 18:30:00,Turista,77.1,Flexible,150
MADRID,BARCELONA,2020-09-17 16:30:00,2020-09-17 19:15:00,Turista,108.9,Flexible,165
MADRID,BARCELONA,2020-09-17 17:30:00,2020-09-17 20:40:00,Turista,108.9,Flexible,190
MADRID,BARCELONA,2020-09-17 18:30:00,2020-09-17 21:20:00,Turista,108.9,Flexible,170
MADRID,SEVILLA,2020-09-17 19:00:00,2020-09-17 21:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-09-17 20:30:00,2020-09-17 23:40:00,Turista,108.9,Flexible,190
MADRID,SEVILLA,2020-09-18 07:00:00,2020-09-18 09:32:00,Turista,77.1,Flexible,152
MADRID,SEVILLA,2020-09-18 09:00:00,2020-09-18 11:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-09-18 09:30:00,2020-09-18 12:34:00,Turista,108.9,Flexible,184
MADRID,SEVILLA,2020-09-18 11:05:00,2020-09-18 13:41:00,Turista,67.9,Flexible,156
MADRID,SEVILLA,2020-09-18 12:00:00,2020-09-18 14:32:00,Turista,51.65,YOVOY,152
MADRID,SEVILLA,2020-09-18 12:00:00,2020-09-18 14:32:00,Turista,77.1,Flexible,152
MADRID,BARCELONA,2020-09-18 12:30:00,2020-09-18 15:30:00,Turista,108.9,Flexible,180
MADRID,BARCELONA,2020-09-18 16:30:00,2020-09-18 19:15:00,Turista,108.9,Flexible,165
MADRID,BARCELONA,2020-09-18 17:30:00,2020-09-18 20:40:00,Turista,108.9,Flexible,190
MADRID,BARCELONA,2020-09-18 18:30:00,2020-09-18 21:20:00,Turista,108.9,Flexible,170
MADRID,SEVILLA,2020-09-18 19:00:00,2020-09-18 21:38:00,Turista,77.1,Flexible,158
MADRID,SEVILLA,2020-09-19 07:00:00,2020-09-19 09:32:00,Turista,77.1,Flexible,152
MADRID,BARCELONA,2020-09-19 07:30:00,2020-09-19 10:40:00,Turista,72.95,YOVOY,190
MADRID,SEVILLA,2020-09-19 09:00:00,2020-09-19 11:38:00,Turista,77.1,Flexible,158
